year,week,age,dead
2022,28,90,290
2022,29,0,9
2022,29,5,3
2022,29,10,2
2022,29,15,3
2022,29,20,2
2022,29,25,7
2022,29,30,8
2022,29,35,11
2022,29,40,15
2022,29,45,37
2022,29,50,57
2022,29,55,79
2022,29,60,109
2022,29,65,199
2022,29,70,322
2022,29,75,398
2022,29,80,369
2022,29,85,361
2022,29,90,319
2022,30,0,9
2022,30,5,2
2022,30,10,1
2022,30,15,4
2022,30,20,6
2022,30,25,6
2022,30,30,12
2022,30,35,14
2022,30,40,22
2022,30,45,39
2022,30,50,47
2022,30,55,71
2022,30,60,119
2022,30,65,199
2022,30,70,303
2022,30,75,353
2022,30,80,347
2022,30,85,285
2022,30,90,344
2022,31,0,12
2022,31,5,2
2022,31,10,0
2022,31,15,5
2022,31,20,5
2022,31,25,5
2022,31,30,8
2022,31,35,17
2022,31,40,22
2022,31,45,41
2022,31,50,61
2022,31,55,79
2022,31,60,90
2022,31,65,174
2022,31,70,296
2022,31,75,384
2022,31,80,361
2022,31,85,345
2022,31,90,291
2022,32,0,5
2022,32,5,2
2022,32,10,0
2022,32,15,4
2022,32,20,6
2022,32,25,7
2022,32,30,16
2022,32,35,15
2022,32,40,22
2022,32,45,41
2022,32,50,56
2022,32,55,87
2022,32,60,124
2022,32,65,201
2022,32,70,299
2022,32,75,356
2022,32,80,329
2022,32,85,306
2022,32,90,281
2022,33,0,2
2022,33,5,0
2022,33,10,1
2022,33,15,1
2022,33,20,7
2022,33,25,12
2022,33,30,7
2022,33,35,15
2022,33,40,19
2022,33,45,41
2022,33,50,50
2022,33,55,71
2022,33,60,118
2022,33,65,184
2022,33,70,243
2022,33,75,365
2022,33,80,338
2022,33,85,376
2022,33,90,330
2022,34,0,13
2022,34,5,1
2022,34,10,1
2022,34,15,1
2022,34,20,8
2022,34,25,3
2022,34,30,8
2022,34,35,10
2022,34,40,30
2022,34,45,41
2022,34,50,53
2022,34,55,80
2022,34,60,109
2022,34,65,181
2022,34,70,260
2022,34,75,334
2022,34,80,320
2022,34,85,332
2022,34,90,318
2022,35,0,4
2022,35,5,1
2022,35,10,2
2022,35,15,2
2022,35,20,6
2022,35,25,7
2022,35,30,12
2022,35,35,11
2022,35,40,20
2022,35,45,44
2022,35,50,47
2022,35,55,79
2022,35,60,116
2022,35,65,180
2022,35,70,262
2022,35,75,356
2022,35,80,350
2022,35,85,254
2022,35,90,270
2022,36,0,3
2022,36,5,2
2022,36,10,1
2022,36,15,3
2022,36,20,4
2022,36,25,5
2022,36,30,5
2022,36,35,19
2022,36,40,26
2022,36,45,44
2022,36,50,49
2022,36,55,65
2022,36,60,103
2022,36,65,205
2022,36,70,280
2022,36,75,375
2022,36,80,324
2022,36,85,329
2022,36,90,316
2022,37,0,5
2022,37,5,1
2022,37,10,1
2022,37,15,1
2022,37,20,6
2022,37,25,2
2022,37,30,12
2022,37,35,21
2022,37,40,25
2022,37,45,39
2022,37,50,65
2022,37,55,73
2022,37,60,122
2022,37,65,206
2022,37,70,320
2022,37,75,343
2022,37,80,326
2022,37,85,345
2022,37,90,306
2022,38,0,3
2022,38,5,0
2022,38,10,0
2022,38,15,5
2022,38,20,4
2022,38,25,4
2022,38,30,7
2022,38,35,14
2022,38,40,25
2022,38,45,44
2022,38,50,55
2022,38,55,76
2022,38,60,129
2022,38,65,203
2022,38,70,301
2022,38,75,386
2022,38,80,379
2022,38,85,310
2022,38,90,336
2022,39,0,4
2022,39,5,1
2022,39,10,3
2022,39,15,4
2022,39,20,4
2022,39,25,7
2022,39,30,6
2022,39,35,16
2022,39,40,22
2022,39,45,42
2022,39,50,52
2022,39,55,93
2022,39,60,119
2022,39,65,207
2022,39,70,300
2022,39,75,384
2022,39,80,389
2022,39,85,350
2022,39,90,346
2022,40,0,4
2022,40,5,3
2022,40,10,1
2022,40,15,4
2022,40,20,3
2022,40,25,7
2022,40,30,10
2022,40,35,12
2022,40,40,23
2022,40,45,36
2022,40,50,55
2022,40,55,83
2022,40,60,118
2022,40,65,220
2022,40,70,340
2022,40,75,377
2022,40,80,407
2022,40,85,340
2022,40,90,354
2022,41,0,3
2022,41,5,2
2022,41,10,0
2022,41,15,2
2022,41,20,10
2022,41,25,7
2022,41,30,10
2022,41,35,12
2022,41,40,23
2022,41,45,49
2022,41,50,47
2022,41,55,75
2022,41,60,109
2022,41,65,205
2022,41,70,307
2022,41,75,412
2022,41,80,356
2022,41,85,339
2022,41,90,367
2022,42,0,4
2022,42,5,0
2022,42,10,2
2022,42,15,2
2022,42,20,4
2022,42,25,6
2022,42,30,12
2022,42,35,14
2022,42,40,23
2022,42,45,36
2022,42,50,46
2022,42,55,76
2022,42,60,122
2022,42,65,195
2022,42,70,283
2022,42,75,361
2022,42,80,389
2022,42,85,358
2022,42,90,365
2022,43,0,9
2022,43,5,0
2022,43,10,3
2022,43,15,7
2022,43,20,8
2022,43,25,9
2022,43,30,4
2022,43,35,13
2022,43,40,19
2022,43,45,37
2022,43,50,48
2022,43,55,73
2022,43,60,126
2022,43,65,204
2022,43,70,298
2022,43,75,366
2022,43,80,364
2022,43,85,353
2022,43,90,338
2022,44,0,6
2022,44,5,1
2022,44,10,1
2022,44,15,2
2022,44,20,6
2022,44,25,7
2022,44,30,12
2022,44,35,15
2022,44,40,23
2022,44,45,38
2022,44,50,48
2022,44,55,77
2022,44,60,114
2022,44,65,175
2022,44,70,269
2022,44,75,343
2022,44,80,352
2022,44,85,318
2022,44,90,344
2022,45,0,7
2022,45,5,1
2022,45,10,0
2022,45,15,2
2022,45,20,3
2022,45,25,3
2022,45,30,6
2022,45,35,13
2022,45,40,14
2022,45,45,50
2022,45,50,52
2022,45,55,66
2022,45,60,121
2022,45,65,204
2022,45,70,329
2022,45,75,354
2022,45,80,351
2022,45,85,326
2022,45,90,308
2022,46,0,3
2022,46,5,1
2022,46,10,0
2022,46,15,3
2022,46,20,7
2022,46,25,7
2022,46,30,10
2022,46,35,24
2022,46,40,22
2022,46,45,39
2022,46,50,55
2022,46,55,71
2022,46,60,107
2022,46,65,201
2022,46,70,294
2022,46,75,364
2022,46,80,352
2022,46,85,314
2022,46,90,326
2022,47,0,6
2022,47,5,0
2022,47,10,1
2022,47,15,4
2022,47,20,6
2022,47,25,6
2022,47,30,18
2022,47,35,12
2022,47,40,15
2022,47,45,41
2022,47,50,46
2022,47,55,84
2022,47,60,105
2022,47,65,192
2022,47,70,326
2022,47,75,375
2022,47,80,356
2022,47,85,329
2022,47,90,317
2022,48,0,0
2022,48,5,2
2022,48,10,3
2022,48,15,4
2022,48,20,4
2022,48,25,4
2022,48,30,8
2022,48,35,18
2022,48,40,28
2022,48,45,47
2022,48,50,52
2022,48,55,93
2022,48,60,107
2022,48,65,219
2022,48,70,333
2022,48,75,370
2022,48,80,368
2022,48,85,365
2022,48,90,389
2022,49,0,8
2022,49,5,1
2022,49,10,1
2022,49,15,1
2022,49,20,3
2022,49,25,5
2022,49,30,11
2022,49,35,13
2022,49,40,20
2022,49,45,40
2022,49,50,50
2022,49,55,93
2022,49,60,137
2022,49,65,207
2022,49,70,310
2022,49,75,397
2022,49,80,365
2022,49,85,380
2022,49,90,384
2022,50,0,5
2022,50,5,2
2022,50,10,1
2022,50,15,3
2022,50,20,7
2022,50,25,6
2022,50,30,12
2022,50,35,23
2022,50,40,25
2022,50,45,42
2022,50,50,51
2022,50,55,84
2022,50,60,148
2022,50,65,256
2022,50,70,354
2022,50,75,456
2022,50,80,423
2022,50,85,425
2022,50,90,384
2022,51,0,5
2022,51,5,1
2022,51,10,0
2022,51,15,3
2022,51,20,2
2022,51,25,6
2022,51,30,8
2022,51,35,16
2022,51,40,35
2022,51,45,53
2022,51,50,61
2022,51,55,90
2022,51,60,126
2022,51,65,221
2022,51,70,391
2022,51,75,517
2022,51,80,501
2022,51,85,457
2022,51,90,476
2022,52,0,5
2022,52,5,1
2022,52,10,2
2022,52,15,5
2022,52,20,7
2022,52,25,5
2022,52,30,13
2022,52,35,15
2022,52,40,34
2022,52,45,47
2022,52,50,56
2022,52,55,94
2022,52,60,162
2022,52,65,237
2022,52,70,399
2022,52,75,485
2022,52,80,514
2022,52,85,514
2022,52,90,504
2023,1,0,2
2023,1,5,1
2023,1,10,0
2023,1,15,4
2023,1,20,2
2023,1,25,4
2023,1,30,11
2023,1,35,23
2023,1,40,30
2023,1,45,48
2023,1,50,56
2023,1,55,75
2023,1,60,128
2023,1,65,255
2023,1,70,379
2023,1,75,506
2023,1,80,462
2023,1,85,439
2023,1,90,494
2023,2,0,8
2023,2,5,1
2023,2,10,1
2023,2,15,1
2023,2,20,4
2023,2,25,6
2023,2,30,10
2023,2,35,12
2023,2,40,28
2023,2,45,48
2023,2,50,54
2023,2,55,88
2023,2,60,122
2023,2,65,228
2023,2,70,336
2023,2,75,434
2023,2,80,430
2023,2,85,390
2023,2,90,408
2023,3,0,5
2023,3,5,0
2023,3,10,2
2023,3,15,4
2023,3,20,3
2023,3,25,7
2023,3,30,6
2023,3,35,18
2023,3,40,23
2023,3,45,31
2023,3,50,59
2023,3,55,89
2023,3,60,113
2023,3,65,233
2023,3,70,305
2023,3,75,402
2023,3,80,436
2023,3,85,406
2023,3,90,339
2023,4,0,3
2023,4,5,1
2023,4,10,2
2023,4,15,0
2023,4,20,4
2023,4,25,8
2023,4,30,6
2023,4,35,10
2023,4,40,22
2023,4,45,43
2023,4,50,53
2023,4,55,87
2023,4,60,120
2023,4,65,195
2023,4,70,320
2023,4,75,388
2023,4,80,381
2023,4,85,305
2023,4,90,349
2023,5,0,6
2023,5,5,0
2023,5,10,1
2023,5,15,1
2023,5,20,3
2023,5,25,9
2023,5,30,17
2023,5,35,14
2023,5,40,17
2023,5,45,51
2023,5,50,41
2023,5,55,84
2023,5,60,116
2023,5,65,209
2023,5,70,290
2023,5,75,398
2023,5,80,387
2023,5,85,353
2023,5,90,330
2023,6,0,4
2023,6,5,2
2023,6,10,1
2023,6,15,4
2023,6,20,7
2023,6,25,6
2023,6,30,12
2023,6,35,18
2023,6,40,23
2023,6,45,45
2023,6,50,51
2023,6,55,79
2023,6,60,135
2023,6,65,200
2023,6,70,289
2023,6,75,372
2023,6,80,354
2023,6,85,310
2023,6,90,368
2023,7,0,5
2023,7,5,1
2023,7,10,2
2023,7,15,1
2023,7,20,2
2023,7,25,9
2023,7,30,8
2023,7,35,16
2023,7,40,24
2023,7,45,37
2023,7,50,47
2023,7,55,94
2023,7,60,104
2023,7,65,213
2023,7,70,337
2023,7,75,352
2023,7,80,367
2023,7,85,359
2023,7,90,340
2023,8,0,4
2023,8,5,0
2023,8,10,0
2023,8,15,1
2023,8,20,5
2023,8,25,5
2023,8,30,9
2023,8,35,22
2023,8,40,27
2023,8,45,35
2023,8,50,47
2023,8,55,93
2023,8,60,121
2023,8,65,188
2023,8,70,280
2023,8,75,399
2023,8,80,380
2023,8,85,345
2023,8,90,319
2023,9,0,5
2023,9,5,2
2023,9,10,0
2023,9,15,6
2023,9,20,4
2023,9,25,7
2023,9,30,8
2023,9,35,9
2023,9,40,26
2023,9,45,35
2023,9,50,62
2023,9,55,86
2023,9,60,109
2023,9,65,201
2023,9,70,299
2023,9,75,411
2023,9,80,339
2023,9,85,347
2023,9,90,334
2023,10,0,7
2023,10,5,2
2023,10,10,2
2023,10,15,2
2023,10,20,9
2023,10,25,10
2023,10,30,8
2023,10,35,13
2023,10,40,16
2023,10,45,35
2023,10,50,59
2023,10,55,72
2023,10,60,118
2023,10,65,205
2023,10,70,330
2023,10,75,398
2023,10,80,364
2023,10,85,321
2023,10,90,340
2023,11,0,4
2023,11,5,3
2023,11,10,0
2023,11,15,1
2023,11,20,5
2023,11,25,6
2023,11,30,12
2023,11,35,14
2023,11,40,22
2023,11,45,43
2023,11,50,47
2023,11,55,80
2023,11,60,108
2023,11,65,193
2023,11,70,291
2023,11,75,378
2023,11,80,374
2023,11,85,292
2023,11,90,326
2023,12,0,7
2023,12,5,1
2023,12,10,1
2023,12,15,1
2023,12,20,6
2023,12,25,3
2023,12,30,8
2023,12,35,15
2023,12,40,27
2023,12,45,46
2023,12,50,60
2023,12,55,81
2023,12,60,105
2023,12,65,192
2023,12,70,300
2023,12,75,373
2023,12,80,336
2023,12,85,331
2023,12,90,355
2023,13,0,4
2023,13,5,2
2023,13,10,1
2023,13,15,1
2023,13,20,2
2023,13,25,5
2023,13,30,9
2023,13,35,14
2023,13,40,19
2023,13,45,49
2023,13,50,38
2023,13,55,73
2023,13,60,97
2023,13,65,211
2023,13,70,277
2023,13,75,378
2023,13,80,340
2023,13,85,323
2023,13,90,323
2023,14,0,3
2023,14,5,1
2023,14,10,3
2023,14,15,3
2023,14,20,2
2023,14,25,9
2023,14,30,8
2023,14,35,10
2023,14,40,22
2023,14,45,35
2023,14,50,46
2023,14,55,85
2023,14,60,99
2023,14,65,190
2023,14,70,290
2023,14,75,350
2023,14,80,318
2023,14,85,320
2023,14,90,303
2023,15,0,6
2023,15,5,1
2023,15,10,1
2023,15,15,1
2023,15,20,5
2023,15,25,7
2023,15,30,13
2023,15,35,16
2023,15,40,21
2023,15,45,44
2023,15,50,61
2023,15,55,77
2023,15,60,117
2023,15,65,183
2023,15,70,308
2023,15,75,333
2023,15,80,378
2023,15,85,311
2023,15,90,322
2023,16,0,4
2023,16,5,2
2023,16,10,0
2023,16,15,2
2023,16,20,0
2023,16,25,7
2023,16,30,10
2023,16,35,10
2023,16,40,24
2023,16,45,34
2023,16,50,49
2023,16,55,72
2023,16,60,114
2023,16,65,205
2023,16,70,276
2023,16,75,360
2023,16,80,347
2023,16,85,298
2023,16,90,319
2023,17,0,3
2023,17,5,0
2023,17,10,0
2023,17,15,4
2023,17,20,3
2023,17,25,6
2023,17,30,9
2023,17,35,16
2023,17,40,23
2023,17,45,36
2023,17,50,40
2023,17,55,68
2023,17,60,118
2023,17,65,199
2023,17,70,275
2023,17,75,337
2023,17,80,330
2023,17,85,297
2023,17,90,292
2023,18,0,3
2023,18,5,0
2023,18,10,0
2023,18,15,3
2023,18,20,4
2023,18,25,7
2023,18,30,9
2023,18,35,13
2023,18,40,26
2023,18,45,48
2023,18,50,53
2023,18,55,94
2023,18,60,121
2023,18,65,221
2023,18,70,282
2023,18,75,331
2023,18,80,316
2023,18,85,292
2023,18,90,273
2023,19,0,5
2023,19,5,0
2023,19,10,1
2023,19,15,1
2023,19,20,4
2023,19,25,4
2023,19,30,10
2023,19,35,16
2023,19,40,17
2023,19,45,40
2023,19,50,49
2023,19,55,72
2023,19,60,90
2023,19,65,159
2023,19,70,264
2023,19,75,332
2023,19,80,326
2023,19,85,289
2023,19,90,281
2023,20,0,5
2023,20,5,1
2023,20,10,1
2023,20,15,4
2023,20,20,7
2023,20,25,6
2023,20,30,7
2023,20,35,9
2023,20,40,13
2023,20,45,35
2023,20,50,49
2023,20,55,75
2023,20,60,90
2023,20,65,187
2023,20,70,267
2023,20,75,357
2023,20,80,325
2023,20,85,281
2023,20,90,297
2023,21,0,8
2023,21,5,2
2023,21,10,1
2023,21,15,4
2023,21,20,5
2023,21,25,3
2023,21,30,13
2023,21,35,12
2023,21,40,21
2023,21,45,31
2023,21,50,60
2023,21,55,68
2023,21,60,83
2023,21,65,173
2023,21,70,238
2023,21,75,335
2023,21,80,338
2023,21,85,272
2023,21,90,274
2023,22,0,3
2023,22,5,1
2023,22,10,2
2023,22,15,4
2023,22,20,10
2023,22,25,5
2023,22,30,5
2023,22,35,7
2023,22,40,16
2023,22,45,39
2023,22,50,44
2023,22,55,68
2023,22,60,100
2023,22,65,184
2023,22,70,247
2023,22,75,339
2023,22,80,314
2023,22,85,287
2023,22,90,263
2023,23,0,4
2023,23,5,0
2023,23,10,2
2023,23,15,1
2023,23,20,4
2023,23,25,5
2023,23,30,14
2023,23,35,18
2023,23,40,25
2023,23,45,42
2023,23,50,52
2023,23,55,76
2023,23,60,89
2023,23,65,167
2023,23,70,250
2023,23,75,336
2023,23,80,320
2023,23,85,271
2023,23,90,293
2023,24,0,2
2023,24,5,0
2023,24,10,1
2023,24,15,3
2023,24,20,4
2023,24,25,3
2023,24,30,13
2023,24,35,8
2023,24,40,15
2023,24,45,28
2023,24,50,55
2023,24,55,81
2023,24,60,114
2023,24,65,177
2023,24,70,234
2023,24,75,342
2023,24,80,292
2023,24,85,292
2023,24,90,269
2023,25,0,9
2023,25,5,0
2023,25,10,1
2023,25,15,4
2023,25,20,7
2023,25,25,7
2023,25,30,8
2023,25,35,25
2023,25,40,24
2023,25,45,39
2023,25,50,63
2023,25,55,86
2023,25,60,104
2023,25,65,189
2023,25,70,281
2023,25,75,317
2023,25,80,334
2023,25,85,315
2023,25,90,282
2023,26,0,5
2023,26,5,1
2023,26,10,0
2023,26,15,4
2023,26,20,1
2023,26,25,5
2023,26,30,12
2023,26,35,13
2023,26,40,24
2023,26,45,48
2023,26,50,45
2023,26,55,65
2023,26,60,121
2023,26,65,165
2023,26,70,231
2023,26,75,310
2023,26,80,304
2023,26,85,291
2023,26,90,269
2023,27,0,7
2023,27,5,1
2023,27,10,1
2023,27,15,3
2023,27,20,6
2023,27,25,8
2023,27,30,14
2023,27,35,9
2023,27,40,32
2023,27,45,37
2023,27,50,53
2023,27,55,84
2023,27,60,119
2023,27,65,165
2023,27,70,256
2023,27,75,328
2023,27,80,316
2023,27,85,259
2023,27,90,261
2023,28,0,3
2023,28,5,0
2023,28,10,1
2023,28,15,6
2023,28,20,5
2023,28,25,4
2023,28,30,11
2023,28,35,11
2023,28,40,18
2023,28,45,39
2023,28,50,53
2023,28,55,74
2023,28,60,95
2023,28,65,198
2023,28,70,277
2023,28,75,362
2023,28,80,313
2023,28,85,264
2023,28,90,316
2023,29,0,9
2023,29,5,1
2023,29,10,1
2023,29,15,4
2023,29,20,2
2023,29,25,5
2023,29,30,15
2023,29,35,10
2023,29,40,21
2023,29,45,49
2023,29,50,53
2023,29,55,69
2023,29,60,84
2023,29,65,188
2023,29,70,220
2023,29,75,332
2023,29,80,317
2023,29,85,260
2023,29,90,297
2023,30,0,3
2023,30,5,1
2023,30,10,0
2023,30,15,2
2023,30,20,2
2023,30,25,6
2023,30,30,12
2023,30,35,11
2023,30,40,20
2023,30,45,33
2023,30,50,64
2023,30,55,84
2023,30,60,83
2023,30,65,180
2023,30,70,260
2023,30,75,299
2023,30,80,257
2023,30,85,261
2023,30,90,268
2023,31,0,4
2023,31,5,0
2023,31,10,0
2023,31,15,2
2023,31,20,1
2023,31,25,5
2023,31,30,8
2023,31,35,12
2023,31,40,27
2023,31,45,35
2023,31,50,38
2023,31,55,70
2023,31,60,105
2023,31,65,160
2023,31,70,255
2023,31,75,317
2023,31,80,291
2023,31,85,283
2023,31,90,252
2023,32,0,11
2023,32,5,0
2023,32,10,0
2023,32,15,0
2023,32,20,6
2023,32,25,6
2023,32,30,10
2023,32,35,21
2023,32,40,12
2023,32,45,43
2023,32,50,54
2023,32,55,72
2023,32,60,114
2023,32,65,187
2023,32,70,292
2023,32,75,328
2023,32,80,289
2023,32,85,270
2023,32,90,255
2023,33,0,4
2023,33,5,0
2023,33,10,0
2023,33,15,2
2023,33,20,2
2023,33,25,6
2023,33,30,5
2023,33,35,19
2023,33,40,25
2023,33,45,33
2023,33,50,51
2023,33,55,80
2023,33,60,99
2023,33,65,191
2023,33,70,249
2023,33,75,359
2023,33,80,323
2023,33,85,318
2023,33,90,345
2023,34,0,5
2023,34,5,2
2023,34,10,1
2023,34,15,6
2023,34,20,6
2023,34,25,6
2023,34,30,8
2023,34,35,15
2023,34,40,30
2023,34,45,40
2023,34,50,39
2023,34,55,86
2023,34,60,101
2023,34,65,184
2023,34,70,288
2023,34,75,381
2023,34,80,352
2023,34,85,306
2023,34,90,322
2023,35,0,3
2023,35,5,2
2023,35,10,1
2023,35,15,5
2023,35,20,1
2023,35,25,2
2023,35,30,6
2023,35,35,12
2023,35,40,21
2023,35,45,40
2023,35,50,62
2023,35,55,72
2023,35,60,96
2023,35,65,158
2023,35,70,271
2023,35,75,321
2023,35,80,296
2023,35,85,245
2023,35,90,284
2023,36,0,3
2023,36,5,0
2023,36,10,0
2023,36,15,4
2023,36,20,2
2023,36,25,3
2023,36,30,10
2023,36,35,11
2023,36,40,17
2023,36,45,43
2023,36,50,40
2023,36,55,91
2023,36,60,100
2023,36,65,174
2023,36,70,272
2023,36,75,324
2023,36,80,270
2023,36,85,280
2023,36,90,261
2023,37,0,4
2023,37,5,1
2023,37,10,1
2023,37,15,1
2023,37,20,7
2023,37,25,4
2023,37,30,3
2023,37,35,21
2023,37,40,27
2023,37,45,46
2023,37,50,47
2023,37,55,77
2023,37,60,104
2023,37,65,159
2023,37,70,272
2023,37,75,314
2023,37,80,312
2023,37,85,272
2023,37,90,286
2023,38,0,2
2023,38,5,0
2023,38,10,0
2023,38,15,6
2023,38,20,9
2023,38,25,3
2023,38,30,13
2023,38,35,9
2023,38,40,18
2023,38,45,30
2023,38,50,44
2023,38,55,55
2023,38,60,111
2023,38,65,181
2023,38,70,287
2023,38,75,324
2023,38,80,318
2023,38,85,293
2023,38,90,303
2023,39,0,11
2023,39,5,2
2023,39,10,0
2023,39,15,1
2023,39,20,2
2023,39,25,4
2023,39,30,15
2023,39,35,19
2023,39,40,20
2023,39,45,30
2023,39,50,61
2023,39,55,78
2023,39,60,101
2023,39,65,166
2023,39,70,222
2023,39,75,344
2023,39,80,293
2023,39,85,280
2023,39,90,287
2023,40,0,4
2023,40,5,0
2023,40,10,0
2023,40,15,0
2023,40,20,5
2023,40,25,5
2023,40,30,5
2023,40,35,16
2023,40,40,18
2023,40,45,43
2023,40,50,62
2023,40,55,83
2023,40,60,92
2023,40,65,173
2023,40,70,287
2023,40,75,323
2023,40,80,363
2023,40,85,257
2023,40,90,306
2023,41,0,5
2023,41,5,0
2023,41,10,0
2023,41,15,4
2023,41,20,4
2023,41,25,4
2023,41,30,9
2023,41,35,15
2023,41,40,19
2023,41,45,34
2023,41,50,42
2023,41,55,87
2023,41,60,126
2023,41,65,203
2023,41,70,285
2023,41,75,369
2023,41,80,363
2023,41,85,333
2023,41,90,284
2023,42,0,5
2023,42,5,1
2023,42,10,1
2023,42,15,3
2023,42,20,5
2023,42,25,4
2023,42,30,6
2023,42,35,10
2023,42,40,28
2023,42,45,38
2023,42,50,57
2023,42,55,68
2023,42,60,105
2023,42,65,197
2023,42,70,250
2023,42,75,375
2023,42,80,377
2023,42,85,327
2023,42,90,313
2023,43,0,3
2023,43,5,2
2023,43,10,2
2023,43,15,2
2023,43,20,2
2023,43,25,7
2023,43,30,10
2023,43,35,11
2023,43,40,13
2023,43,45,38
2023,43,50,57
2023,43,55,90
2023,43,60,119
2023,43,65,194
2023,43,70,306
2023,43,75,364
2023,43,80,346
2023,43,85,302
2023,43,90,338
2023,44,0,8
2023,44,5,1
2023,44,10,0
2023,44,15,3
2023,44,20,4
2023,44,25,5
2023,44,30,5
2023,44,35,11
2023,44,40,21
2023,44,45,33
2023,44,50,44
2023,44,55,82
2023,44,60,111
2023,44,65,169
2023,44,70,292
2023,44,75,363
2023,44,80,349
2023,44,85,317
2023,44,90,313
2023,45,0,4
2023,45,5,2
2023,45,10,3
2023,45,15,2
2023,45,20,8
2023,45,25,4
2023,45,30,13
2023,45,35,17
2023,45,40,26
2023,45,45,36
2023,45,50,49
2023,45,55,72
2023,45,60,111
2023,45,65,192
2023,45,70,291
2023,45,75,340
2023,45,80,388
2023,45,85,303
2023,45,90,289
2023,46,0,6
2023,46,5,0
2023,46,10,3
2023,46,15,3
2023,46,20,1
2023,46,25,7
2023,46,30,9
2023,46,35,14
2023,46,40,19
2023,46,45,39
2023,46,50,54
2023,46,55,77
2023,46,60,115
2023,46,65,210
2023,46,70,281
2023,46,75,381
2023,46,80,388
2023,46,85,348
2023,46,90,361
2023,47,0,3
2023,47,5,2
2023,47,10,1
2023,47,15,3
2023,47,20,3
2023,47,25,7
2023,47,30,12
2023,47,35,13
2023,47,40,24
2023,47,45,43
2023,47,50,50
2023,47,55,86
2023,47,60,114
2023,47,65,181
2023,47,70,306
2023,47,75,426
2023,47,80,388
2023,47,85,323
2023,47,90,301
2023,48,0,3
2023,48,5,0
2023,48,10,2
2023,48,15,3
2023,48,20,5
2023,48,25,2
2023,48,30,11
2023,48,35,11
2023,48,40,20
2023,48,45,47
2023,48,50,50
2023,48,55,62
2023,48,60,120
2023,48,65,225
2023,48,70,330
2023,48,75,388
2023,48,80,390
2023,48,85,340
2023,48,90,351
2023,49,0,7
2023,49,5,0
2023,49,10,1
2023,49,15,4
2023,49,20,2
2023,49,25,5
2023,49,30,18
2023,49,35,19
2023,49,40,23
2023,49,45,41
2023,49,50,51
2023,49,55,99
2023,49,60,125
2023,49,65,195
2023,49,70,292
2023,49,75,419
2023,49,80,424
2023,49,85,366
2023,49,90,348
2023,50,0,3
2023,50,5,0
2023,50,10,1
2023,50,15,2
2023,50,20,4
2023,50,25,4
2023,50,30,6
2023,50,35,15
2023,50,40,20
2023,50,45,38
2023,50,50,47
2023,50,55,69
2023,50,60,115
2023,50,65,172
2023,50,70,327
2023,50,75,433
2023,50,80,423
2023,50,85,362
2023,50,90,384
2023,51,0,9
2023,51,5,1
2023,51,10,3
2023,51,15,2
2023,51,20,15
2023,51,25,3
2023,51,30,14
2023,51,35,15
2023,51,40,26
2023,51,45,32
2023,51,50,62
2023,51,55,82
2023,51,60,112
2023,51,65,205
2023,51,70,342
2023,51,75,401
2023,51,80,408
2023,51,85,345
2023,51,90,385
2023,52,0,8
2023,52,5,1
2023,52,10,4
2023,52,15,2
2023,52,20,1
2023,52,25,6
2023,52,30,4
2023,52,35,11
2023,52,40,25
2023,52,45,29
2023,52,50,62
2023,52,55,77
2023,52,60,116
2023,52,65,196
2023,52,70,338
2023,52,75,384
2023,52,80,455
2023,52,85,381
2023,52,90,369
2024,1,0,1
2024,1,5,3
2024,1,10,2
2024,1,15,3
2024,1,20,2
2024,1,25,8
2024,1,30,7
2024,1,35,18
2024,1,40,18
2024,1,45,41
2024,1,50,66
2024,1,55,76
2024,1,60,112
2024,1,65,195
2024,1,70,291
2024,1,75,399
2024,1,80,402
2024,1,85,362
2024,1,90,360
2024,2,0,8
2024,2,5,0
2024,2,10,1
2024,2,15,3
2024,2,20,3
2024,2,25,5
2024,2,30,8
2024,2,35,16
2024,2,40,23
2024,2,45,38
2024,2,50,47
2024,2,55,73
2024,2,60,130
2024,2,65,189
2024,2,70,282
2024,2,75,389
2024,2,80,384
2024,2,85,305
2024,2,90,351
2024,3,0,4
2024,3,5,1
2024,3,10,1
2024,3,15,4
2024,3,20,3
2024,3,25,7
2024,3,30,14
2024,3,35,12
2024,3,40,21
2024,3,45,31
2024,3,50,61
2024,3,55,88
2024,3,60,108
2024,3,65,219
2024,3,70,289
2024,3,75,387
2024,3,80,398
2024,3,85,353
2024,3,90,337
2024,4,0,4
2024,4,5,3
2024,4,10,2
2024,4,15,3
2024,4,20,4
2024,4,25,6
2024,4,30,7
2024,4,35,11
2024,4,40,13
2024,4,45,48
2024,4,50,61
2024,4,55,83
2024,4,60,107
2024,4,65,220
2024,4,70,332
2024,4,75,449
2024,4,80,417
2024,4,85,328
2024,4,90,345
2024,5,0,6
2024,5,5,0
2024,5,10,2
2024,5,15,4
2024,5,20,7
2024,5,25,5
2024,5,30,9
2024,5,35,12
2024,5,40,29
2024,5,45,39
2024,5,50,49
2024,5,55,73
2024,5,60,132
2024,5,65,200
2024,5,70,305
2024,5,75,418
2024,5,80,387
2024,5,85,360
2024,5,90,346
2024,6,0,7
2024,6,5,0
2024,6,10,4
2024,6,15,1
2024,6,20,5
2024,6,25,10
2024,6,30,5
2024,6,35,17
2024,6,40,20
2024,6,45,42
2024,6,50,62
2024,6,55,90
2024,6,60,134
2024,6,65,199
